Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
115.39,763.25,0,1.45,4,14.59,-1.56,28.91,0,14.94,2,18,4.48,0,2.18
115.49,760.5,0,1.43,5,15.04,-1.56,28.91,0,14.94,2,18,4.54,0,2.26
115.59,766.75,0,1.45,4,15.39,-1.56,28.91,0,14.94,2,18,4.54,0,2.18
115.69,757.5,0,1.46,5,14.47,-1.56,28.91,0,14.94,2,18,4.61,0,2.15
115.79,761,0,1.46,4.5,15.5,-1.56,28.91,0,14.94,2,18,4.82,0,2.31
115.89,765.25,0,1.46,4,15.5,-1.56,28.91,0,14.94,2,18,4.43,0,2.17
115.99,756.25,0,1.45,5,15.27,-0.78,28.91,0,14.94,2,18,4.47,0,2.22
116.10,758,0,1.44,4.5,15.39,-0.78,28.91,0,14.94,2,18,4.48,0,2.27
116.20,753.5,0,1.47,4.5,14.59,-0.78,28.91,0,14.94,2,18,4.64,0,2.23
116.30,752,0,1.45,5,14.47,0,28.91,0,14.94,2,18,4.77,0,2.33
116.41,762.75,0,1.46,4,16.19,-0.78,28.91,0,14.94,2,18,4.48,0,2.14
116.52,757.5,0,1.43,4.5,14.36,0,28.91,0,14.94,2,18,4.32,0,2.18
116.63,752,0,1.46,5,15.39,0,28.91,0,14.94,2,18,4.8,0,2.29
116.73,763.5,0,1.46,4,15.27,0,28.91,0,14.94,2,18,4.46,0,2.27
116.84,762.25,0,1.46,4,14.47,0,28.91,0,14.94,2,18,4.64,0,2.24
116.94,750.25,0,1.43,5,14.81,0.78,28.91,0,14.94,2,18,4.42,0,2.24
117.04,742,0,1.43,5,15.04,0,28.91,0,14.94,2,18,4.34,0,2.22
117.14,742.5,0,1.42,6,14.13,0,28.91,0,14.94,2,18,4.28,0,2.07
117.25,757.5,0,1.46,4.5,13.9,-0.78,28.91,0,14.94,2,18,4.66,0,2.13
117.35,766.75,0,1.45,3.5,14.7,-1.56,28.91,0,14.94,2,18,4.68,0,2.2
117.45,754.75,0,1.45,5,14.13,-0.78,28.91,0,14.94,2,18,4.52,0,2.12
117.55,763,0,1.45,4.5,14.59,-0.78,28.91,0,14.94,2,18,4.52,0,2.14
117.65,765.25,0,1.45,4,14.59,-1.56,28.91,0,14.94,2,18,4.77,0,2.08
117.75,757.75,0,1.45,4.5,14.36,-0.78,28.91,0,14.94,2,18,4.47,0,2.18
117.85,760,0,1.44,4.5,15.16,0,28.91,0,14.94,2,18,4.51,0,2.25
117.96,757.25,0,1.43,5,15.27,-0.78,28.91,0,14.94,2,18,4.39,0,2.23
118.06,747.75,0,1.46,5.5,14.59,0,28.91,0,14.94,2,18,4.59,0,2.17
118.17,750.5,0,1.46,5,15.96,-0.78,28.91,0,14.94,2,18,4.76,0,2.31
118.27,755.5,0,1.45,5.5,14.13,-0.78,28.91,0,14.94,2,18,4.55,0,2.1
118.37,751,0,1.44,5,14.36,-0.78,28.91,0,14.94,2,18,4.37,0,2.31
118.48,742.75,0,1.44,6,14.59,-0.78,28.91,0,14.94,2,18,4.61,0,2.17
118.58,757.75,0,1.47,5.5,14.01,-0.78,28.91,0,14.94,2,18,4.83,0,2.08
118.69,752.5,0,1.45,5,14.81,-0.78,28.91,0,14.94,2,18,4.51,0,2.23
118.79,764,0,1.45,3.5,15.5,-0.78,28.91,0,14.94,2,18,4.61,0,2.29
118.89,752.5,0,1.44,5,15.04,-0.78,28.91,0,14.94,2,18,4.58,0,2.24
119.00,739.25,0,1.46,6.5,14.47,-0.78,28.91,0,14.94,2,18,4.65,0,2.2
119.10,744.5,0,1.45,5.5,14.59,-0.78,28.91,0,14.94,2,18,4.47,0,2.19
119.20,743.75,0,1.43,5.5,13.55,-1.56,28.91,0,14.94,2,18,4.45,0,2.08
119.31,744.75,0,1.45,5.5,14.01,-1.56,28.91,0,14.94,2,18,4.39,0,2.09
119.41,755.75,0,1.46,4.5,14.7,-2.34,28.91,0,14.94,2,18,4.46,0,2.17
119.51,752.5,0,1.46,5,13.67,-2.34,28.91,0,14.94,2,18,4.59,0,2.14
119.62,755.75,0,1.46,4.5,14.59,-2.34,28.91,0,14.94,2,18,4.58,0,2.19
119.72,757.5,0,1.43,5,14.47,-2.34,28.91,0,14.94,2,18,4.34,0,2.1
119.82,747.25,0,1.45,5.5,14.47,-2.34,28.91,0,14.94,2,18,4.37,0,2.17
119.92,758.75,0,1.45,5,14.81,-2.34,28.91,0,14.94,2,18,4.52,0,2.24
120.02,757.5,0,1.45,4.5,15.16,-2.34,28.91,0,14.94,2,18,4.45,0,2.19
120.13,757.25,0,1.44,4.5,14.93,-1.56,28.91,0,14.94,2,18,4.42,0,2.22
120.23,753.5,0,1.44,5,14.81,-2.34,28.91,0,14.94,2,18,4.39,0,2.12
120.33,760.25,0,1.44,4.5,14.81,-1.56,28.91,0,14.94,2,18,4.41,0,2.19
120.43,753.75,0,1.43,6,14.81,-2.34,28.91,0,14.94,2,18,4.32,0,2.2
120.53,751.5,0,1.43,5.5,14.47,-2.34,28.91,0,14.94,2,18,4.38,0,2.15
120.63,763.75,0,1.43,4,14.47,-2.34,28.91,0,14.94,2,18,4.32,0,2.1
120.74,758.5,0,1.45,4.5,14.93,-2.34,28.91,0,14.94,2,18,4.5,0,2.2
120.84,758.5,0,1.39,0,14.36,-2.34,28.91,0,14.94,2,18,4.28,0,2.08
120.95,762.75,0,1.36,0,14.13,-2.34,28.91,0,14.94,2,18,3.56,0,2.29
121.06,714.75,0,1.35,1,14.36,-2.34,28.91,0,14.94,2,18,3.52,0,2.15
121.16,728.75,0,1.34,2.5,14.13,-2.34,28.91,0,14.94,2,18,3.55,0,2.09
121.27,732.5,0,1.35,3.5,13.78,-3.12,28.91,0,14.94,2,18,3.55,0,2.06
121.37,741,0,1.37,4,13.9,-3.91,28.91,0,14.94,2,18,3.72,0,2.11
121.47,747,0,1.39,5,14.36,-4.69,28.91,0,14.94,2,18,3.65,0,2.02
121.58,747,0,1.37,6,13.67,-4.69,28.91,0,14.94,2,18,3.6,0,2.12
121.68,760.5,0,1.38,6,14.81,-4.69,28.91,0,14.94,2,18,3.74,0,2.15
121.78,779.75,0,1.39,4.5,15.04,-4.69,28.91,0,14.94,2,18,3.81,0,2.13
121.88,769.5,0,1.37,5.5,14.7,-3.12,28.91,0,14.94,2,18,3.86,0,2.31
121.98,770.25,0,1.37,5.5,15.5,-3.91,28.91,0,14.94,2,18,3.69,0,2.27
122.08,777,0,1.39,5.5,14.36,-3.12,28.91,0,14.94,2,18,3.96,0,2.18
122.19,767.5,0,1.39,6,14.7,-2.34,28.91,0,14.94,2,18,3.99,0,2.3
122.30,763.75,0,1.39,6.5,15.62,-3.91,28.91,0,14.94,2,18,3.86,0,2.31
122.40,761,0,1.4,6.5,15.16,-2.34,28.91,0,14.94,2,18,3.99,0,2.21
122.50,756.25,0,1.41,7,15.39,-2.34,28.91,0,14.94,2,18,3.87,0,2.3
122.60,762.75,0,1.4,5.5,15.5,-2.34,28.91,0,14.94,2,18,3.87,0,2.3
122.70,756.5,0,1.36,6.5,15.16,-2.34,28.91,0,14.94,2,18,3.69,0,2.22
122.81,764,0,1.38,6,15.04,-1.56,28.91,0,14.94,2,18,3.81,0,2.27
122.92,766.5,0,1.39,5.5,15.16,-2.34,28.91,0,14.94,2,18,3.99,0,2.3
123.02,764,0,1.39,6,14.59,-2.34,28.91,0,14.94,2,18,3.96,0,2.18
123.12,758.75,0,1.35,7.5,15.62,-1.56,28.91,0,14.94,2,18,4.07,0,2.3
123.22,752.25,0,1.38,7,15.39,-1.56,28.91,0,14.94,2,18,3.6,0,2.25
123.33,763.25,0,1.39,6.5,14.93,-1.56,28.91,0,14.94,2,18,3.82,0,2.22
123.43,768.5,0,1.35,5.5,15.27,-0.78,28.91,0,14.94,2,18,3.55,0,2.28
123.54,774.75,0,1.37,5,15.73,-1.56,28.91,0,14.94,2,18,3.61,0,2.16
123.64,767.75,0,1.36,6.5,15.62,-0.78,28.91,0,14.94,2,18,3.6,0,2.28
123.74,764,0,1.38,6.5,16.19,-0.78,28.91,0,14.94,2,18,3.86,0,2.35
123.85,764.5,0,1.38,6.5,15.62,-0.78,28.91,0,14.94,2,18,3.66,0,2.28
123.95,766,0,1.37,7,15.5,0,28.91,0,14.94,2,18,3.77,0,2.25
124.05,767.5,0,1.37,6,15.85,-0.78,28.91,0,14.94,2,18,3.87,0,2.32
124.15,765.75,0,1.36,6,15.73,-0.78,28.91,0,14.94,2,18,3.68,0,2.2
124.26,763.5,0,1.38,6.5,14.7,0.78,28.91,0,14.94,2,18,3.7,0,2.13
124.36,767.75,0,1.33,6,15.39,0.78,28.91,0,14.94,2,18,3.38,0,2.28
124.46,771.5,0,1.37,5.5,15.73,0,28.91,0,14.94,2,18,3.59,0,2.22
124.56,773.5,0,1.38,5.5,14.36,0.78,28.91,0,14.94,2,18,3.47,0,2.28
124.66,771.25,0,1.51,6,15.62,0.78,28.91,0,14.94,2,18,5.39,0,2.3
124.77,780.5,0,1.55,5,14.36,0.78,28.91,0,14.94,2,18,5.67,0,2.15
124.87,814.5,0,1.41,2.5,14.47,0.78,28.91,0,14.94,2,18,5.1,0,2.28
124.97,792.25,0,1.41,3,14.47,0,28.91,0,14.94,2,18,3.88,0,2.16
125.07,770.25,0,1.43,6,15.96,0,28.91,0,14.94,2,18,4.19,0,2.11
125.18,767.75,0,1.45,5.5,14.59,1.56,28.91,0,14.94,2,18,4.28,0,2.37
125.28,767.25,0,1.48,5.5,16.65,0.78,28.91,0,14.94,2,18,4.75,0,2.29
125.38,774,0,1.46,4,15.27,1.56,28.91,0,14.94,2,18,4.69,0,2.26
125.48,777.5,0,1.44,3.5,16.54,3.12,28.91,0,14.94,2,18,4.46,0,2.46
125.58,788,0,1.45,3,16.42,2.34,28.91,0,14.94,2,18,4.72,0,2.4
125.69,781.25,0,1.43,3.5,17.11,3.91,28.91,0,14.94,2,18,4.21,0,2.38
125.80,781.75,0,1.43,3.5,16.54,4.69,28.91,0,14.94,2,18,4.37,0,2.46
125.90,776.5,0,1.44,4,16.54,6.25,28.91,0,14.94,2,18,4.24,0,2.51
126.00,775,0,1.47,4,16.42,5.47,28.91,0,14.94,2,18,4.82,0,2.36
126.10,775.25,0,1.46,4,16.08,6.25,28.91,0,14.94,2,18,4.5,0,2.43
126.20,770.25,0,1.45,4,16.54,7.03,28.91,0,14.94,2,18,4.87,0,2.45
126.31,775,0,1.45,3.5,16.54,7.03,28.91,0,14.94,2,18,4.58,0,2.34
126.41,757.5,0,1.44,5,16.88,7.81,28.91,0,14.94,2,18,4.41,0,2.44
126.51,745,0,1.45,6,15.39,7.81,28.91,0,14.94,2,18,4.37,0,2.24
126.62,742.5,0,1.45,6.5,14.7,7.81,28.91,0,14.94,2,18,4.37,0,2.27
126.72,741.25,0,1.42,7,15.16,7.03,28.91,0,14.94,2,18,4.58,0,2.25
126.82,750.75,0,1.45,6,14.59,7.03,28.91,0,14.94,2,18,4.28,0,2.17
126.92,742.5,0,1.46,6,14.59,7.03,28.91,0,14.94,2,18,4.43,0,2.12
127.02,737.5,0,1.47,5.5,14.47,7.03,28.91,0,14.94,2,18,4.48,0,2.12
127.12,740.25,0,1.42,6,14.01,5.47,28.91,0,14.94,2,18,4.3,0,2.08
127.22,731.25,0,1.45,6.5,13.67,5.47,28.91,0,14.94,2,18,4.54,0,2.1
127.32,748.75,0,1.45,5,13.9,5.47,28.91,0,14.94,2,18,4.54,0,2.02
127.42,740.5,0,1.44,6,13.67,4.69,28.91,0,14.94,2,18,4.43,0,1.98
127.52,732.5,0,1.44,6.5,13.09,3.91,28.91,0,14.94,2,18,4.47,0,2.04
127.62,734.25,0,1.42,7,13.67,3.12,28.91,0,14.94,2,18,4.26,0,2.02
127.72,740.25,0,1.44,6.5,12.98,3.12,28.91,0,14.94,2,18,4.45,0,1.85
127.83,730.75,0,1.46,7,13.09,1.56,28.91,0,14.94,2,18,4.24,0,1.93
127.94,736.25,0,1.45,6.5,13.21,1.56,28.91,0,14.94,2,18,4.61,0,1.9
128.04,744.25,0,1.43,6.5,13.21,1.56,28.91,0,14.94,2,18,4.32,0,1.9
128.14,753,0,1.43,4.5,13.67,0.78,28.91,0,14.94,2,18,4.47,0,1.95
128.24,755.25,0,1.43,5,14.13,0,28.91,0,14.94,2,18,4.29,0,2.02
128.34,751.75,0,1.44,6.5,14.01,0.78,28.91,0,14.94,2,18,4.47,0,2.01
128.44,753,0,1.44,5,14.01,0,28.91,0,14.94,2,18,4.19,0,2.05
128.54,752.75,0,1.42,4.5,14.24,-0.78,28.91,0,14.94,2,18,4.24,0,2.06
128.64,762.5,0,1.45,4.5,14.24,0,28.91,0,14.94,2,18,4.35,0,2.08
128.74,761.25,0,1.45,4,15.62,0,28.91,0,14.94,2,18,4.45,0,2.31
128.84,762.5,0,1.46,4,15.27,0,28.91,0,14.94,2,18,4.64,0,2.18
128.94,758.25,0,1.45,5,15.27,0.78,28.91,0,14.94,2,18,4.43,0,2.27
129.04,751.25,0,1.46,4.5,15.04,0.78,28.91,0,14.94,2,18,4.64,0,2.26
129.14,750.75,0,1.44,5.5,14.81,0.78,28.91,0,14.94,2,18,4.59,0,2.19
129.25,740,0,1.45,6.5,14.7,0.78,28.91,0,14.94,2,18,4.51,0,2.23
129.36,751.25,0,1.44,5.5,14.13,0,28.91,0,14.94,2,18,4.55,0,2.12
129.46,755.75,0,1.46,4.5,13.67,0,28.91,0,14.94,2,18,4.64,0,2.04
129.57,740,0,1.44,6,14.13,-0.78,28.91,0,14.94,2,18,4.52,0,2.12
129.68,735,0,1.44,5,14.13,-1.56,28.91,0,14.94,2,18,4.54,0,2.07
129.78,737.75,0,1.41,6.5,13.67,-0.78,28.91,0,14.94,2,18,4.15,0,1.98
129.88,743.5,0,1.45,6.5,13.67,-2.34,28.91,0,14.94,2,18,4.1,0,2.05
129.98,735.75,0,1.43,6.5,13.09,-3.12,28.91,0,14.94,2,18,4.64,0,1.92
130.08,745.5,0,1.43,6.5,13.55,-3.12,28.91,0,14.94,2,18,4.5,0,2
130.18,751.75,0,1.44,5,14.01,-3.12,28.91,0,14.94,2,18,4.35,0,2.05
130.28,749.5,0,1.42,4,13.9,-3.91,28.91,0,14.94,2,18,4.12,0,2.06
130.38,771,0,1.43,3.5,14.36,-3.91,28.91,0,14.94,2,18,4.33,0,2.1
130.49,773.5,0,1.44,3.5,15.5,-3.12,28.91,0,14.94,2,18,4.32,0,2.21
130.60,756.75,0,1.43,3.5,14.24,-3.12,28.91,0,14.94,2,18,4.34,0,2.12
130.70,752.5,0,1.45,5.5,14.59,-2.34,28.91,0,14.94,2,18,4.25,0,2.29
130.80,766.5,0,1.43,4,15.62,-2.34,28.91,0,14.94,2,18,4.42,0,2.25
130.90,762.25,0,1.44,4.5,14.7,-1.56,28.91,0,14.94,2,18,4.59,0,2.18
131.00,764.75,0,1.44,4.5,15.5,-0.78,28.91,0,14.94,2,18,4.58,0,2.38
131.10,753.75,0,1.45,5.5,15.85,-1.56,28.91,0,14.94,2,18,4.33,0,2.29
131.21,754.25,0,1.43,6,14.59,-0.78,28.91,0,14.94,2,18,4.51,0,2.2
131.31,752.5,0,1.43,5,14.93,-1.56,28.91,0,14.94,2,18,4.12,0,2.22
131.41,754.25,0,1.45,5,15.5,-1.56,28.91,0,14.94,2,18,4.23,0,2.17
131.52,758.25,0,1.47,5,15.04,-1.56,28.91,0,14.94,2,18,4.48,0,2.25
131.62,766,0,1.45,4,15.73,0,28.91,0,14.94,2,18,4.77,0,2.34
131.72,764.25,0,1.45,4.5,15.73,-0.78,28.91,0,14.94,2,18,4.46,0,2.24
131.82,751.5,0,1.45,5.5,14.81,0,28.91,0,14.94,2,18,4.58,0,2.27
131.92,757.75,0,1.46,5,15.73,-0.78,28.91,0,14.94,2,18,4.71,0,2.32
132.02,754.25,0,1.45,5,14.7,0,28.91,0,14.94,2,18,4.37,0,2.21
132.12,748.75,0,1.45,5.5,14.93,0,28.91,0,14.94,2,18,4.54,0,2.27
132.22,756,0,1.44,4.5,15.39,0,28.91,0,14.94,2,18,4.46,0,2.25
132.32,749.25,0,1.43,4.5,14.7,0,28.91,0,14.94,2,18,4.26,0,2.17
132.42,747.5,0,1.45,5,14.81,0,28.91,0,14.94,2,18,4.57,0,2.22
132.52,752.5,0,1.44,5,14.47,-0.78,28.91,0,14.94,2,18,4.51,0,2.13
132.62,739.5,0,1.44,5.5,14.01,-0.78,28.91,0,14.94,2,18,4.37,0,2.21
132.72,745.5,0,1.45,5.5,14.7,-0.78,28.91,0,14.94,2,18,4.71,0,2.19
132.82,752.75,0,1.44,5,14.47,-0.78,28.91,0,14.94,2,18,4.48,0,2.12
132.92,754.5,0,1.44,4.5,14.24,-0.78,28.91,0,14.94,2,18,4.34,0,2.09
133.02,752.5,0,1.45,5,14.7,-1.56,28.91,0,14.94,2,18,4.57,0,2.2
133.12,744.75,0,1.43,5.5,14.59,-1.56,28.91,0,14.94,2,18,4.57,0,2.18
133.22,736.75,0,1.44,6.5,14.01,-1.56,28.91,0,14.94,2,18,4.51,0,2.02
133.32,750.5,0,1.41,6,13.78,-2.34,28.91,0,14.94,2,18,4.16,0,2.03
133.42,748,0,1.43,5,14.01,-2.34,28.91,0,14.94,2,18,4.2,0,2.07
133.52,747,0,1.41,5.5,14.13,-2.34,28.91,0,14.94,2,18,4.32,0,2.12
133.62,756.5,0,1.46,5.5,14.24,-2.34,28.91,0,14.94,2,18,4.51,0,2.15
133.72,752.75,0,1.45,5,13.9,-2.34,28.91,0,14.94,2,18,4.47,0,2.14
133.82,754,0,1.45,4,14.93,-2.34,28.91,0,14.94,2,18,4.45,0,2.22
133.93,758.75,0,1.43,4.5,14.36,-3.12,28.91,0,14.94,2,18,4.46,0,2.25
134.03,755.5,0,1.43,5,14.24,-2.34,28.91,0,14.94,2,18,4.28,0,2.22
134.14,761.75,0,1.45,6,15.04,-1.56,28.91,0,14.94,2,18,4.62,0,2.15
134.24,756.5,0,1.43,5,15.04,-2.34,28.91,0,14.94,2,18,4.51,0,2.22
134.34,774.75,0,1.35,0,14.47,-2.34,28.91,0,14.94,2,18,3.88,0,2.2
134.44,771,0,1.35,0,16.08,-1.56,28.91,0,14.94,2,18,3.51,0,2.21
134.54,719,0,1.33,3.5,15.04,-1.56,28.91,0,14.94,2,18,3.28,0,2.25
134.64,731.75,0,1.36,3.5,14.24,-2.34,28.91,0,14.94,2,18,3.42,0,2.11
134.75,733.5,0,1.37,3.5,14.01,-2.34,28.91,0,14.94,2,18,3.86,0,2.15
134.85,734.5,0,1.37,5,13.55,-3.12,28.91,0,14.94,2,18,3.75,0,1.97
134.95,745.25,0,1.38,6,13.67,-3.91,28.91,0,14.94,2,18,3.83,0,2.05
135.05,755.5,0,1.38,5.5,14.36,-3.91,28.91,0,14.94,2,18,3.78,0,1.95
135.16,760.75,0,1.38,6,13.78,-3.91,28.91,0,14.94,2,18,3.81,0,2.09
135.26,762.25,0,1.38,6,14.93,-3.91,28.91,0,14.94,2,18,3.92,0,2.18
135.36,768.5,0,1.38,5.5,14.93,-3.91,28.91,0,14.94,2,18,3.81,0,2.06
135.47,777.5,0,1.37,5,14.36,-3.91,28.91,0,14.94,2,18,3.77,0,2.14
135.57,777.5,0,1.4,5,15.27,-3.91,28.91,0,14.94,2,18,3.96,0,2.22
135.68,765.25,0,1.39,6,15.5,-3.91,28.91,0,14.94,2,18,3.87,0,2.17
135.79,763.25,0,1.4,6.5,14.47,-2.34,28.91,0,14.94,2,18,4.07,0,2.11
135.89,763.75,0,1.39,6,14.59,-3.12,28.91,0,14.94,2,18,3.89,0,2.3
135.99,762,0,1.4,6,15.62,-3.12,28.91,0,14.94,2,18,3.88,0,2.18
136.09,766,0,1.4,6,14.59,-2.34,28.91,0,14.94,2,18,3.83,0,2.12
136.19,755.75,0,1.39,6.5,15.16,-2.34,28.91,0,14.94,2,18,3.97,0,2.33
136.29,756.75,0,1.4,6.5,15.39,-3.12,28.91,0,14.94,2,18,4.01,0,2.23
136.39,765.25,0,1.39,6.5,14.7,-2.34,28.91,0,14.94,2,18,3.77,0,2.25
136.49,768.25,0,1.39,5.5,15.96,-3.12,28.91,0,14.94,2,18,3.81,0,2.34
136.59,771.25,0,1.38,5.5,15.85,-2.34,28.91,0,14.94,2,18,3.87,0,2.26
136.70,763.5,0,1.39,6,14.7,-1.56,28.91,0,14.94,2,18,3.69,0,2.26
136.80,746.25,0,1.39,6,15.73,-2.34,28.91,0,14.94,2,18,3.94,0,2.32
136.90,746,0,1.4,8,14.47,-1.56,28.91,0,14.94,2,18,3.77,0,2.21
137.00,763.25,0,1.36,6,14.59,-2.34,28.91,0,14.94,2,18,3.97,0,2.2
137.10,765.75,0,1.36,6,15.5,-1.56,28.91,0,14.94,2,18,3.65,0,2.19
137.20,774.5,0,1.35,5.5,14.36,-2.34,28.91,0,14.94,2,18,3.46,0,2.29
137.31,767.75,0,1.33,5.5,14.59,-2.34,28.91,0,14.94,2,18,3.6,0,2.13
137.41,768,0,1.38,6.5,15.16,-2.34,28.91,0,14.94,2,18,3.61,0,2.13
137.52,765.5,0,1.36,5.5,14.01,-2.34,28.91,0,14.94,2,18,3.6,0,2.27
137.62,772.75,0,1.35,6.5,15.04,-2.34,28.91,0,14.94,2,18,3.78,0,2.25
137.72,781,0,1.36,5,15.16,-1.56,28.91,0,14.94,2,18,3.77,0,2.24
137.82,779.75,0,1.32,5,15.04,-1.56,28.91,0,14.94,2,18,3.57,0,2.28
137.92,781.5,0,1.35,5,15.27,-0.78,28.91,0,14.94,2,18,3.44,0,2.27
138.02,769.75,0,1.47,6,15.73,-0.78,28.91,0,14.94,2,18,4.73,0,2.3
138.12,783.75,0,1.51,6,14.81,-0.78,28.91,0,14.94,2,18,5.34,0,2.25
138.22,805.75,0,1.41,3,15.27,-0.78,28.91,0,14.94,2,18,4.62,0,2.28
138.32,812.5,0,1.41,3,14.93,-0.78,28.91,0,14.94,2,18,4.23,0,2.27
138.42,800.5,0,1.45,5.5,15.04,-0.78,28.91,0,14.94,2,18,4.38,0,2.2
138.53,775.75,0,1.45,6,15.27,0,28.91,0,14.94,2,18,4.35,0,2.24
138.64,774.75,0,1.41,5,16.77,0,28.91,0,14.94,2,18,4.19,0,2.42
138.74,776.75,0,1.47,4.5,17.57,0.78,28.91,0,14.94,2,18,4.21,0,2.32
138.84,783,0,1.45,4,16.19,2.34,28.91,0,14.94,2,18,4.76,0,2.5
138.94,790.75,0,1.46,3,17.23,2.34,28.91,0,14.94,2,18,4.75,0,2.33
139.04,793.25,0,1.48,3,16.08,3.12,28.91,0,14.94,2,18,4.75,0,2.36
139.14,790.5,0,1.48,3,16.54,4.69,28.91,0,14.94,2,18,4.8,0,2.47
139.24,788.25,0,1.46,3,17.69,4.69,28.91,0,14.94,2,18,4.89,0,2.49
139.34,776.5,0,1.46,4,15.62,5.47,28.91,0,14.94,2,18,4.52,0,2.32
139.44,762.75,0,1.45,4.5,16.65,6.25,28.91,0,14.94,2,18,4.47,0,2.52
139.54,763.75,0,1.45,4.5,17.23,6.25,28.91,0,14.94,2,18,4.45,0,2.42
139.65,758.25,0,1.46,5,15.27,7.03,28.91,0,14.94,2,18,4.55,0,2.27
139.75,748.75,0,1.43,5,16.31,7.03,28.91,0,14.94,2,18,4.41,0,2.38
139.85,752.5,0,1.46,5.5,15.96,7.03,28.91,0,14.94,2,18,4.65,0,2.25
139.96,747.75,0,1.46,5.5,14.47,7.03,28.91,0,14.94,2,18,4.57,0,2.26
140.06,752.5,0,1.43,5,15.04,7.03,28.91,0,14.94,2,18,4.37,0,2.32
140.16,755.5,0,1.42,5,15.39,6.25,28.91,0,14.94,2,18,4.28,0,2.25
140.27,734.25,0,1.45,7,14.47,6.25,28.91,0,14.94,2,18,4.48,0,2.19
140.37,742.5,0,1.43,6,13.78,5.47,28.91,0,14.94,2,18,4.37,0,2.09
140.48,744.5,0,1.46,6,13.9,5.47,28.91,0,14.94,2,18,4.46,0,2.04
140.58,738.25,0,1.43,6.5,14.01,4.69,28.91,0,14.94,2,18,4.64,0,2.04
140.68,748.5,0,1.42,5,14.13,4.69,29.69,0,14.94,2,18,4.38,0,2.07
140.78,748.5,0,1.43,5.5,13.67,3.91,29.69,0,14.94,2,18,4.24,0,2.01
140.88,739.5,0,1.42,5.5,13.78,3.91,29.69,0,14.94,2,18,4.25,0,2.04
140.98,745.75,0,1.44,6,13.78,3.12,29.69,0,14.94,2,18,4.43,0,1.88
141.09,733.25,0,1.44,6,13.32,3.12,29.69,0,14.94,2,18,4.46,0,2.05
141.20,758.5,0,1.44,5.5,13.9,2.34,29.69,0,14.94,2,18,4.52,0,1.99
141.30,764,0,1.44,4,14.47,1.56,29.69,0,14.94,2,18,4.55,0,1.94
141.40,744.5,0,1.41,6,13.67,2.34,29.69,0,14.94,2,18,4.15,0,2.18
141.50,742,0,1.44,5.5,14.24,1.56,29.69,0,14.94,2,18,4.62,0,2.1
141.60,747,0,1.45,6,13.55,1.56,29.69,0,14.94,2,18,4.47,0,1.99
141.70,741.75,0,1.45,6,13.32,0.78,29.69,0,14.94,2,18,4.52,0,2.05
141.80,749.75,0,1.44,5,14.01,0.78,29.69,0,14.94,2,18,4.52,0,2.1
141.91,737,0,1.43,5.5,13.67,0.78,29.69,0,14.94,2,18,4.11,0,1.99
142.01,728,0,1.44,7.5,13.67,0,29.69,0,14.94,2,18,4.12,0,2.1
142.11,745.75,0,1.45,5.5,13.32,-0.78,29.69,0,14.94,2,18,4.51,0,1.99
142.22,755,0,1.45,5.5,13.32,-0.78,29.69,0,14.94,2,18,4.64,0,1.97
142.32,751.5,0,1.43,5,14.13,-0.78,29.69,0,14.94,2,18,4.34,0,2.11
142.42,753.5,0,1.42,5,14.59,-1.56,29.69,0,14.94,2,18,4.35,0,2.18
142.52,755,0,1.45,5,14.93,-0.78,29.69,0,14.94,2,18,4.42,0,2.24
142.62,748.75,0,1.44,5.5,14.47,-0.78,29.69,0,14.94,2,18,4.58,0,2.02
142.72,750.75,1.04,1.48,5.5,14.24,-0.78,29.69,0,14.94,2,18,5.58,0,2.11
142.83,761.75,2.96,1.64,9.5,14.47,-0.78,28.12,0,14.94,2,18,7.04,0,2.16
142.93,815.5,2.82,1.67,11.5,14.7,-0.78,26.56,0,14.94,2,18,7.79,0,2.25
143.03,868.75,3.36,1.7,13,14.36,-1.56,25,0,14.94,2,18,7.83,0,2.13
143.14,972.25,8.99,2.03,9,14.81,-3.12,25,0,14.94,2,18,8.26,0,2.08
143.24,1020.75,11.53,2.14,8.5,14.24,-1.56,25,0,14.94,2,18,17.95,0,2.26
143.34,1229.25,12.19,2.11,10,13.78,-2.34,25.78,0,14.94,2,18,17.95,0,2.09
143.44,1362.25,9.75,1.99,10,13.78,-4.69,26.56,0,14.71,2,18,16.66,0,2.04
143.55,1530.25,7.54,1.93,13,15.04,-5.47,26.56,0,14.82,2,18,13.02,0,2.09
143.65,1560,7.32,1.97,19,15.39,-2.34,27.34,0,14.94,2,18,13.05,0,2.28
143.75,1569.5,7.5,1.97,20,15.85,-0.78,27.34,0,14.94,2,18,13.49,0,2.36
143.86,1560.5,10.08,2.04,21.5,16.31,3.12,27.34,0,14.94,2,18,15.21,0,2.42
143.97,1592,10.88,2.14,20.5,16.88,4.69,28.12,0,14.94,2,18,17.98,0,2.44
144.07,1638.75,10.77,2.12,17.5,15.96,7.03,28.12,0,14.94,2,18,17.78,0,2.41
144.17,1709.5,10.55,2.13,17.5,14.59,8.59,28.91,0,14.94,2,18,17.45,0,2.29
