Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
28.35,1047,0,1.39,6,12.75,4.69,21.09,0,14.94,2,18,4.07,0,1.85
28.45,1040,0,1.39,6,13.55,3.91,21.88,0,14.94,2,18,3.96,0,1.79
28.56,993,0,1.39,6.5,14.24,4.69,21.88,0,14.94,2,18,3.93,0,2.07
28.67,932.25,0,1.38,13,14.47,4.69,21.88,0,14.94,2,18,3.79,0,2.17
28.77,902.75,0,1.36,12.5,14.93,5.47,24.22,0,14.94,2,18,3.62,0,2.17
28.87,891.75,0,1.4,11.5,14.36,4.69,24.22,0,14.94,2,18,3.93,0,2.15
28.97,857.75,0,1.36,11.5,14.36,4.69,24.22,0,14.94,2,18,3.96,0,2.12
29.08,827,0,1.38,11.5,13.9,4.69,24.22,0,14.94,2,18,3.74,0,2.1
29.18,820.75,0,1.33,11,14.24,4.69,24.22,0,14.94,2,18,3.48,0,2.16
29.28,809,0,1.34,11,14.36,4.69,24.22,0,14.94,2,18,3.49,0,2.14
29.38,794.75,0,1.38,10.5,13.67,3.91,24.22,0,14.94,2,18,3.69,0,2.03
29.48,785,0,1.35,10.5,13.67,3.12,24.22,0,14.94,2,18,3.94,0,2
29.58,771.25,0,1.38,8.5,14.01,3.12,24.22,0,14.94,2,18,3.91,0,2.07
29.68,761.25,0,1.37,8.5,14.36,3.12,24.22,0,14.94,2,18,3.67,0,2.09
29.78,757.25,0,1.37,8,14.59,3.12,24.22,0,14.94,2,18,3.63,0,2.2
29.88,736.75,0,1.36,9,15.16,3.91,24.22,0,14.94,2,18,3.53,0,2.26
29.99,729.25,0,1.35,9,14.81,3.91,24.22,0,14.94,2,18,3.42,0,2.22
30.09,726.5,0,1.31,10,15.5,4.69,24.22,0,14.94,2,18,3.2,0,2.29
30.19,719.75,0,1.32,10.5,15.73,4.69,24.22,0,14.94,2,18,3.18,0,2.35
30.29,722.75,0,1.34,10,15.62,5.47,24.22,0,14.94,2,18,3.28,0,2.31
30.39,724.5,0,1.32,10,15.62,6.25,24.22,0,14.94,2,18,3.34,0,2.32
30.49,724.75,0,1.29,10,16.31,6.25,24.22,0,14.94,2,18,3.01,0,2.33
30.59,729.5,0,1.27,9.5,15.85,6.25,24.22,0,14.94,2,18,2.86,0,2.35
30.69,739.5,0,1.3,8.5,16.08,7.81,24.22,0,14.94,2,18,2.97,0,2.39
30.79,751.75,0,1.3,7.5,15.85,7.03,24.22,0,14.94,2,18,3.11,0,2.36
30.90,755.5,0,1.29,7,15.27,7.03,24.22,0,14.94,2,18,3.02,0,2.32
31.00,757.75,0,1.34,7,15.73,7.81,24.22,0,14.94,2,18,3.35,0,2.26
31.11,754,0,1.33,7,15.16,7.81,24.22,0,14.94,2,18,3.27,0,2.28
31.21,755.75,0,1.35,7,15.16,7.81,24.22,0,14.94,2,18,3.34,0,2.28
31.31,758.5,0,1.32,7,15.73,7.81,24.22,0,14.94,2,18,3.27,0,2.32
31.42,763.5,0,1.31,6.5,15.62,8.59,24.22,0,14.94,2,18,3.08,0,2.31
31.52,760.5,0,1.34,6.5,15.96,9.38,24.22,0,14.94,2,18,3.53,0,2.36
31.63,760.5,0,1.32,6.5,15.85,9.38,24.22,0,14.94,2,18,3.3,0,2.34
31.73,756,0,1.33,7,15.5,9.38,24.22,0,14.94,2,18,3.27,0,2.3
31.83,752.5,0,1.34,7.5,15.62,10.16,24.22,0,14.94,2,18,3.34,0,2.32
31.93,756,0,1.35,7,16.65,10.94,24.22,0,14.94,2,18,3.48,0,2.34
32.03,750.25,0,1.33,7.5,16.31,10.94,24.22,0,14.94,2,18,3.58,0,2.35
32.13,748.75,0,1.32,7.5,15.96,10.94,24.22,0,14.94,2,18,3.34,0,2.39
32.24,750.5,0,1.34,7.5,15.62,10.94,24.22,0,14.94,2,18,3.5,0,2.29
32.34,742.25,0,1.5,8,16.08,11.72,24.22,0,14.94,2,18,4.94,0,2.38
32.44,748.5,0,1.53,7.5,16.19,12.5,24.22,0,14.94,2,18,5.45,0,2.42
32.55,787.5,0,1.42,3.5,15.62,12.5,24.22,0,14.94,2,18,4.24,0,2.3
32.65,747.5,0,1.45,4,15.04,12.5,24.22,0,14.94,2,18,4.66,0,2.32
32.76,737.25,0,1.44,8,15.5,12.5,24.22,0,14.94,2,18,4.69,0,2.31
32.86,730.25,0,1.42,8.5,14.81,12.5,24.22,0,14.94,2,18,4.29,0,2.25
32.96,725.75,0,1.42,9,15.39,13.28,24.22,0,14.94,2,18,4.42,0,2.32
33.06,728.25,0,1.46,8,15.5,13.28,24.22,0,14.94,2,18,4.69,0,2.3
33.16,738.75,0,1.46,6,14.59,13.28,24.22,0,14.94,2,18,4.47,0,2.26
33.26,744.5,0,1.44,5.5,14.81,14.06,24.22,0,14.94,2,18,4.58,0,2.32
33.37,753.75,0,1.45,5.5,15.27,13.28,24.22,0,14.94,2,18,4.58,0,2.29
33.47,749.5,0,1.46,5.5,14.59,13.28,24.22,0,14.94,2,18,4.34,0,2.27
33.58,746.5,0,1.47,5.5,15.5,14.06,24.22,0,14.94,2,18,4.71,0,2.16
33.69,733.25,0,1.45,5.5,15.27,14.06,24.22,0,14.94,2,18,4.66,0,2.31
33.79,729.5,0,1.44,6.5,15.39,14.84,24.22,0,14.94,2,18,4.52,0,2.32
33.89,730.75,0,1.45,7,15.39,14.84,24.22,0,14.94,2,18,4.47,0,2.32
33.99,740.25,0,1.45,6,14.13,14.84,24.22,0,14.94,2,18,4.51,0,2.19
34.09,736,0,1.41,5.5,15.62,14.84,24.22,0,14.94,2,18,4.28,0,2.31
34.19,730,0,1.41,7.5,14.93,14.06,24.22,0,14.94,2,18,4.19,0,2.06
34.30,722.75,0,1.46,7.5,13.44,14.06,24.22,0,14.94,2,18,4.38,0,2.11
34.40,715.5,0,1.45,7,14.59,13.28,24.22,0,14.94,2,18,4.57,0,2.17
34.50,723.5,0,1.43,7.5,14.47,12.5,24.22,0,14.94,2,18,4.58,0,1.97
34.60,722,0,1.44,7.5,13.09,12.5,24.22,0,14.94,2,18,4.54,0,2.05
34.71,724,0,1.41,7,14.13,11.72,24.22,0,14.94,2,18,4.24,0,2.1
34.81,722.5,0,1.45,7.5,13.21,11.72,24.22,0,14.94,2,18,4.42,0,1.93
34.92,713,0,1.44,8,13.44,10.94,24.22,0,14.94,2,18,4.57,0,1.98
35.02,733,0,1.44,6.5,14.13,10.16,24.22,0,14.94,2,18,4.42,0,1.92
35.13,737.5,0,1.43,6,12.98,10.16,24.22,0,14.94,2,18,4.54,0,1.88
35.23,702,0,1.45,8,14.24,9.38,24.22,0,14.94,2,18,4.37,0,2.13
35.33,718,0.2,1.42,7.5,13.55,9.38,24.22,0,14.94,2,18,4.39,0,1.93
35.44,735,6.97,1.86,8,13.09,8.59,24.22,0,14.94,2,18,6.71,0,2
35.54,742.75,19.46,2.31,7.5,14.01,7.81,22.66,0,14.94,2,18,24.28,0,1.9
35.64,934,28.91,2.09,2,13.44,6.25,22.66,0,14.82,2,18,14.36,0,1.87
35.75,1045,15.4,1.92,4,12.52,2.34,23.44,0,14.59,2,18,12.83,0,1.97
35.86,1382.5,7.18,1.78,7,13.32,0,24.22,0,14.82,2,18,9,0,1.82
35.97,1557.5,1.66,1.55,18,14.47,0.78,24.22,0,14.94,2,18,7.37,0,2.11
36.07,1577.5,0,1.38,14,15.5,4.69,24.22,0,14.94,2,18,3.79,0,2.24
36.17,1326.75,0,1.44,26.5,16.08,5.47,24.22,0,14.94,2,18,3.99,0,2.4
36.28,1261.5,0,1.52,23.5,15.96,6.25,24.22,0,14.94,2,18,5.22,0,2.34
36.38,1120.5,0,1.52,16,14.47,6.25,24.22,0,14.94,2,18,5.64,0,2.31
36.49,1080.75,0,1.56,13.5,14.36,5.47,24.22,0,14.94,2,18,5.84,0,2.11
36.59,1040.5,0,1.56,12,14.13,4.69,24.22,0,14.94,2,18,5.89,0,2.1
36.69,1021.25,1.61,1.68,11.5,13.67,4.69,24.22,0,14.94,2,18,6.61,0,1.95
36.79,1026.25,1.92,1.62,12,14.36,3.91,23.44,0,14.94,2,18,6.75,0,2.01
36.89,1034,3.77,1.71,15,14.13,3.91,21.88,0,14.94,2,18,6.65,0,2.18
37.00,1062.75,3.95,1.75,16,14.36,4.69,21.88,0,14.94,2,18,8.98,0,2.24
37.10,1124.5,4.57,1.73,19.5,14.01,4.69,21.09,0,14.94,2,18,8.45,0,2.1
37.21,1200.25,6.89,1.94,20.5,13.78,3.12,20.31,0,14.94,2,18,9.98,0,2.05
37.31,1252,7.69,1.99,21,13.32,0.78,20.31,0,14.94,2,18,13.44,0,2
37.41,1314.5,8.13,1.99,20.5,14.13,0,21.88,0,14.94,2,18,14.18,0,1.97
37.51,1432.75,7.22,1.94,20.5,15.16,0.78,21.88,0,14.94,2,18,12.64,0,2.22
37.61,1481,6.68,1.9,22,16.54,3.91,23.44,0,14.94,2,18,12.02,0,2.36
37.72,1564.25,5.62,1.85,23,16.65,6.25,23.44,0,14.94,2,18,11.75,0,2.36
37.82,1563,1.34,1.62,25.5,15.96,8.59,21.88,0,14.94,2,18,7.56,0,2.37
37.93,1509.75,0,1.45,25.5,15.5,8.59,21.88,0,14.94,2,18,4.29,0,2.37
38.03,1463,0,1.41,24,16.31,8.59,21.88,0,14.94,2,18,4.11,0,2.31
38.14,1326.25,0,1.46,22,15.85,8.59,21.88,0,14.94,2,18,4.5,0,2.34
38.24,1204,0,1.49,19,14.7,8.59,21.88,0,14.94,2,18,5.02,0,2.19
38.34,1175.25,1.22,1.57,13,13.21,6.25,24.22,0,14.94,2,18,5.42,0,1.96
38.44,1150.75,27.49,2.99,0,12.63,3.91,23.44,0,14.94,2,18,6.36,0,1.75
38.54,1105,36.36,2.29,7.5,12.17,-0.78,22.66,0,14.94,2,18,28.3,0,1.87
38.64,1471,15.76,2.29,7.5,12.17,-0.78,22.66,0,14.71,2,18,17.72,0,1.82
38.74,1667.5,10.03,2.01,12,15.5,2.34,23.44,0,14.71,2,18,16.66,0,2.14
38.84,1816.5,4.03,1.79,17,16.77,6.25,24.22,0,14.71,2,18,13.69,0,2.42
38.94,1818.5,1.34,1.63,26.5,16.19,7.81,23.44,0,14.94,2,18,9.26,0,2.44
39.04,1761.5,1.33,1.56,26.5,16.19,7.81,23.44,0,14.94,2,18,6.28,0,2.39
39.14,1617.25,2.06,1.59,31,15.5,6.25,21.88,0,14.94,2,18,6.05,0,2.29
39.24,1569.5,4.13,1.74,30.5,15.62,7.81,21.09,0,14.94,2,18,8.71,0,2.29
39.35,1607.5,4.57,1.81,30.5,15.96,9.38,20.31,0,14.94,2,18,10.03,0,2.35
39.45,1643.75,6.01,1.9,31,16.65,13.28,19.53,0,14.94,2,18,12.2,0,2.46
39.56,1719.75,9.13,2.11,30.5,15.73,12.5,20.31,0,14.94,2,18,14.75,0,2.35
39.67,1781.5,8.19,2.09,28,15.5,14.06,21.88,0,14.94,2,18,16.53,0,2.24
39.77,1876.5,7.75,2.03,26.5,13.09,14.06,21.88,0,14.94,2,18,16.92,0,2
39.87,1932.5,6.59,1.96,27,13.32,8.59,23.44,0,14.94,2,18,13.49,0,1.91
39.97,1962,8.77,2.13,29.5,12.86,5.47,24.22,0,14.94,2,18,13.66,0,1.83
40.07,1986,6.68,2.02,29,13.78,3.12,25,0,14.94,2,18,14.69,0,1.91
40.18,2041.25,8.67,2.14,30,14.36,3.91,25,0,14.94,2,18,16.89,0,2.12
40.29,2092.75,8.47,2.14,28.5,13.9,2.34,25.78,0,14.94,2,18,18.08,0,2.05
40.40,2142.25,9.74,2.19,28,13.55,0.78,26.56,0,14.94,2,18,18.9,0,2.04
40.50,2180.75,9.77,2.25,26.5,13.67,-1.56,26.56,0,14.94,2,18,20.96,0,2.02
40.60,2263.75,9.69,2.24,27,13.9,-3.12,25.78,0,14.94,2,18,21.03,0,2.08
40.70,2290.5,9.6,2.25,27,14.24,-3.91,25.78,0,14.94,2,18,21.25,0,2.1
40.81,2315.25,8.41,2.17,28.5,14.47,-3.91,25.78,0,14.94,2,18,19.34,0,2.11
40.91,2370,8.37,2.19,29.5,14.47,-3.91,25.78,0,14.82,2,18,19.1,0,2.12
41.01,2392.75,8,2.14,31.5,14.13,-7.03,26.56,0,14.82,2,18,18.9,0,2.02
41.11,2440.5,8,2.15,32,13.78,-7.81,26.56,0,14.82,2,18,18.25,0,2.08
41.22,2457.5,7.87,2.17,33,14.59,-9.38,27.34,0,14.82,2,18,18.25,0,2.05
41.32,2463.75,8.6,2.19,33.5,14.24,-8.59,27.34,0,14.82,2,18,18.83,0,2.14
41.42,2425.75,9.6,2.29,13.5,14.47,-8.59,27.34,0,14.94,2,18,21.74,0,2.17
41.52,2206.75,9.56,2.25,9,14.36,-10.16,27.34,0,14.94,2,18,21.25,0,2.12
41.63,2011,9.79,2.23,7,14.93,-4.69,26.56,0,14.94,2,18,20.59,0,2.24
41.73,1931.75,9.46,2.22,9,15.04,-2.34,26.56,0,14.94,2,18,21.11,0,2.29
41.83,1911.5,12.65,2.34,19.5,15.62,-1.56,26.56,0,14.94,2,18,19.95,0,2.29
41.94,1979,12.15,2.3,19.5,14.7,-1.56,26.56,0,14.94,2,18,25.07,0,2.15
42.04,2003.75,10.24,2.22,12.5,13.67,-3.12,25.78,0,14.71,2,18,20.66,0,2.1
42.14,2040.25,11.24,2.26,16.5,12.98,-6.25,25.78,0,14.82,2,18,20.16,0,1.98
42.25,2058.75,11.44,2.28,16.5,13.21,-9.38,25.78,0,14.82,2,18,21.77,0,1.84
42.36,2086.5,11.79,2.32,16.5,14.13,-10.16,25,0,14.82,2,18,22.73,0,2.12
42.46,2117,14.54,2.4,16,13.67,-10.94,25,0,14.82,2,18,26.29,0,2.04
42.56,2127.5,16.64,2.5,9.5,14.01,-4.69,25,0,14.71,2,18,28.08,0,2.08
42.66,2187.25,25.81,2.71,9.5,14.01,-4.69,24.22,0,14.47,2,18,34.89,0,2.1
42.76,2226.5,37.57,2.67,5,13.55,-4.69,22.66,0,14.24,2,18,33.96,0,2
42.86,2334.5,43.24,2.7,5.5,14.13,-4.69,22.66,0,14.12,2,18,39.42,0,1.95
42.96,2386,34.33,2.62,7.5,14.13,-2.34,23.44,0,14,2,18,34.01,0,2.1
43.06,2467,33.73,2.7,8,14.01,-2.34,24.22,0,14,2,18,36.94,0,2.16
43.16,2520.5,32.8,2.71,8,14.13,0,25,0,14,2,18,37.94,0,2.06
43.26,2569.75,30.75,2.69,8.5,14.47,1.56,25,0,14,2,18,39.2,0,2.14
43.36,2596.75,31.35,2.77,8.5,14.13,3.12,25,0,14,2,18,39.26,0,2.09
43.46,2630.5,32.52,2.79,9,13.9,3.91,25.78,0,14,2,18,42.4,0,2.11
43.57,2673.25,32.67,2.79,9,13.78,4.69,25.78,0,13.88,2,18,41.95,0,2.11
43.67,2643.75,33.02,2.81,9,14.24,4.69,26.56,0,13.88,2,18,43.3,0,2.09
43.77,2625.25,35.61,2.78,9,13.9,5.47,26.56,0,13.88,2,18,42.34,0,2.04
43.88,2645.5,35.3,2.81,9,13.21,7.03,26.56,0,13.88,2,18,44.33,0,2.08
43.98,2652,35.76,2.82,9,13.09,3.12,28.91,0,13.88,2,18,44.14,0,1.9
44.09,2662.5,37.55,2.84,9,13.32,2.34,28.91,0,13.76,2,18,44.97,0,1.88
44.19,2679,45.13,2.85,9.5,13.32,0.78,28.91,0,13.76,2,18,47.36,0,1.88
44.29,2695.75,44.85,2.9,9.5,13.21,-1.56,28.91,0,13.76,2,18,45.16,0,1.96
44.40,2716,40.31,2.88,9.5,12.86,-1.56,28.91,0,13.76,2,18,44.26,0,1.9
44.50,2798.5,37.34,2.84,10,12.86,-3.12,28.91,0,13.76,2,18,46.27,0,1.85
44.60,2827.5,33.41,2.83,10.5,12.75,-7.03,28.91,0,13.76,2,18,46.65,0,1.79
44.70,2897.5,30.76,2.84,11,12.75,-10.16,28.91,0,13.76,2,18,45.82,0,1.82
44.80,2925.25,21.35,2.74,11.5,12.86,-13.28,28.91,0,14,2,18,43.04,0,1.87
44.90,2960,19.99,2.72,11.5,13.55,-14.84,28.91,0,14.12,2,18,40.2,0,1.84
45.00,3006.75,20.47,2.78,12,14.01,-13.28,28.91,0,14.24,2,18,42.21,0,2.08
45.11,3067.25,21.19,2.82,12.5,14.24,-12.5,28.91,0,14.24,2,18,43.81,0,2.13
45.21,3124,26.03,2.86,12.5,13.78,-11.72,28.91,0,14.12,2,18,46.85,0,2.02
45.31,3172.75,27.24,2.9,14,13.44,-14.06,28.91,0,14.12,2,18,47.68,0,1.98
45.41,3204.5,27.57,2.91,14,13.44,-14.84,28.91,0,14,2,18,48.77,0,1.94
45.52,3236.75,34.73,3,14.5,13.67,-16.41,28.91,0,14,2,18,52.96,0,2.01
45.63,3347.75,41.93,2.99,14.5,13.67,-15.62,28.91,0,13.88,2,18,53.55,0,1.96
45.73,3373.25,45.93,2.99,14.5,13.44,-16.41,28.91,0,13.76,2,18,55.09,0,1.98
45.83,3403.75,49.68,3.05,15,13.67,-17.97,28.91,0,13.76,2,18,55.24,0,1.98
45.93,3473.75,47.33,3.02,15,13.67,-17.19,28.91,0,13.76,2,18,54.13,0,2
46.03,3553,51.89,3.07,15,13.44,-16.41,28.91,0,13.76,2,18,57.97,0,1.96
46.13,3577.5,52.12,3.08,15.5,13.55,-16.41,28.91,0,13.76,2,18,60.18,0,1.99
46.24,3639,51.55,3.14,15.5,13.21,-16.41,28.91,0,13.65,2,18,60.48,0,1.98
46.34,3687,51.47,3.12,16,13.78,-15.62,28.91,0,13.65,2,18,63.72,0,2.03
46.45,3774.75,54.3,3.07,16,13.44,-16.41,28.91,0,13.65,2,18,63.42,0,1.99
46.55,3814,60.26,3.16,16,13.32,-16.41,28.91,0,13.65,2,18,64.6,0,2
46.65,3841.5,60.1,3.2,16.5,12.29,0,28.91,0,12.59,4,18,64.08,0,2.03
46.76,3852.25,62.26,3.16,16.5,10.91,0,28.91,0,12.59,4,18,63.79,0,1.28
46.86,3639,68.35,3.12,16.5,11.02,0,28.91,0,12.59,4,18,64.08,0,1.3
46.96,3178.5,40.03,2.92,14.5,20.33,0,28.91,0,12.59,4,18,56.13,0,1.88
47.06,2711,41.86,2.91,8.5,12.86,0,28.91,0,12.59,4,18,46.27,0,2.64
47.17,2726,43.78,2.92,10.5,12.17,0,28.91,0,12.59,4,18,48.58,0,1.66
47.28,2753,46.67,2.9,11,11.71,0,28.91,0,12.59,4,18,48.71,0,1.48
47.39,2796.75,43.01,2.89,11,11.6,0,28.91,0,12.59,4,18,46.59,0,1.45
47.49,2796.5,37.63,2.85,11.5,11.83,0,28.91,0,12.59,4,18,44.71,0,1.42
47.60,2810.25,35.72,2.9,11.5,11.48,0,28.91,0,12.59,4,18,44.91,0,1.34
47.70,2863.5,36.31,2.92,11.5,11.71,0,28.91,0,12.59,4,18,47.75,0,1.44
47.80,2864.5,34.9,2.88,12,11.25,0,28.91,0,12.59,4,18,49.35,0,1.37
47.90,2876,35.13,2.92,12,11.25,0,28.91,0,12.59,4,18,48.39,0,1.31
48.01,2913,34.11,2.87,12,11.37,0,28.91,0,12.59,4,18,47.3,0,1.25
48.11,2928.75,30.71,2.89,12.5,11.25,0,28.91,0,12.59,4,18,48.07,0,1.22
48.21,2942,30.22,2.87,12.5,11.14,0,28.91,0,12.71,4,18,48.07,0,1.27
48.32,2964.5,29.65,2.89,12.5,11.02,0,28.91,0,12.71,4,18,45.75,0,1.22
48.42,2990.5,28.96,2.89,13,11.25,0,28.91,0,12.71,4,18,47.81,0,1.17
48.52,3003.5,26.32,2.84,13,10.91,0,28.91,0,12.71,4,18,46.14,0,1.19
48.63,3007.5,26.08,2.89,13,10.91,0,28.91,0,12.71,4,18,45.56,0,1.16
48.73,3041.25,22.03,2.84,13.5,10.8,0,28.91,0,12.71,4,18,46.33,0,1.07
48.84,3051.5,21.04,2.82,13.5,10.91,0,28.91,0,15.06,4,18,43.69,0,1.09
48.94,3081,20.96,2.85,13.5,12.06,-14.06,28.91,0,14.12,2,18,43.3,0,1.12
49.04,3088.5,21.07,2.88,14,13.44,-16.41,28.91,0,14.12,2,18,46.46,0,1.78
49.14,3114.75,22.02,2.88,14,13.21,-17.19,28.91,0,14,2,18,46.52,0,1.95
49.24,3119.25,22.23,2.87,14,13.32,-18.75,28.91,0,14,2,18,46.52,0,1.94
49.35,3142.25,24.1,2.88,14,13.67,-20.31,28.91,0,14.12,2,18,46.27,0,2.02
49.45,3164.25,26.1,2.91,14.5,14.13,-20.31,28.91,0,14,2,18,49.42,0,2.07
49.55,3156.5,26.84,2.9,14.5,14.01,-17.19,28.91,0,14,2,18,49.35,0,2.1
49.65,3160,28.36,2.94,14.5,13.78,-17.19,28.91,0,14,2,18,47.94,0,2.03
49.75,3069.25,29.01,2.91,0,15.39,-14.06,28.91,0,13.88,2,18,46.46,0,2.07
49.85,2516,30.85,2.73,0,17,-6.25,28.91,0,13.88,2,18,41.35,0,2.36
49.96,2270,53.51,2.67,5.5,15.85,0,28.91,0,14.12,2,18,44.91,0,2.39
50.06,2375.5,43.49,2.71,8,14.93,2.34,28.91,0,14,2,18,40.86,0,2.13
50.16,2275.25,42.21,2.71,6.5,13.9,3.12,28.91,0,14,2,18,38.16,0,2.05
50.26,2294.5,39.93,2.69,6.5,13.44,2.34,28.91,0,14,2,18,35.51,0,2.01
50.36,2336,31.39,2.59,7,13.21,1.56,28.91,0,14,2,18,34.56,0,1.98
50.46,2324.5,31.04,2.64,6,13.09,-0.78,28.91,0,14,2,18,35.79,0,1.89
50.57,2360.75,29.36,2.65,7.5,13.09,-3.12,28.91,0,14,2,18,36.01,0,1.95
50.67,2347,27.14,2.61,7,13.44,-3.91,28.91,0,14.12,2,18,33.79,0,1.88
50.77,2338.25,25.22,2.56,7,13.32,-6.25,28.91,0,14.12,2,18,36.34,0,2.01
50.87,2356,22.66,2.62,7.5,12.98,-5.47,28.91,0,14.12,2,18,33.02,0,2.03
50.97,2362,20.36,2.54,8.5,12.86,-7.81,28.91,0,14.12,2,18,32.85,0,1.9
51.07,2374.25,19.8,2.57,9.5,13.78,-8.59,28.91,0,14.24,2,18,32.41,0,2.03
51.18,2388.75,19.65,2.56,10.5,14.01,-10.94,28.91,0,14.24,2,18,32.46,0,1.92
51.28,2397.25,19.64,2.57,10.5,14.01,-9.38,28.91,0,14.35,2,18,32.46,0,1.92
51.39,2405.25,17.9,2.53,11,14.24,-8.59,28.91,0,14.35,2,18,30.44,0,2.07
51.49,2391.75,15.65,2.45,11.5,14.47,-8.59,28.12,0,14.47,2,18,27.9,0,2.15
51.59,2409.75,15.44,2.49,12,14.59,-7.03,27.34,0,14.47,2,18,28.21,0,2.1
51.69,2406.5,15.01,2.48,12.5,14.59,-6.25,27.34,0,14.59,2,18,28.44,0,2.13
51.79,2328.25,14.8,2.44,12,14.47,-6.25,26.56,0,14.59,2,18,28.21,0,2.11
51.90,2150.5,12.65,2.3,0,14.47,-6.25,26.56,0,14.59,2,18,22.16,0,2.2
52.01,1753.25,12.54,2.24,0,15.96,-3.91,25.78,0,14.59,2,18,20.74,0,2.3
52.12,1767.25,13.22,2.18,4,16.65,0.78,25.78,0,14.59,2,18,19.66,0,2.39
52.22,1694.25,9.36,2.12,8.5,15.85,5.47,26.56,0,14.71,2,18,18.66,0,2.36
52.32,1706,9.36,2.05,15,15.39,7.03,26.56,0,14.82,2,18,15.55,0,2.29
52.42,1728.25,10.05,2.09,17.5,14.59,7.81,27.34,0,14.82,2,18,16.47,0,2.26
52.52,1731,10.17,2.11,19,14.24,7.81,27.34,0,14.94,2,18,17.15,0,2.23
52.62,1722.25,10.44,2.12,19,14.36,7.81,28.12,0,14.94,2,18,17.22,0,2.18
52.72,1741.5,10.27,2.1,19,15.04,7.81,28.12,0,14.94,2,18,17.52,0,2.14
52.82,1735,10.15,2.1,19.5,15.73,7.03,28.12,0,14.94,2,18,16.99,0,2.24
52.92,1731.5,10.07,2.1,19.5,14.47,8.59,28.91,0,14.94,2,18,16.76,0,2.11
53.02,1731.75,10.05,2.09,20,14.47,7.81,28.91,0,14.94,2,18,16.86,0,2.16
53.12,1738.75,8.64,2.02,20,15.04,7.81,30.47,0,14.94,2,18,16.92,0,2.08
53.22,1728,3.86,1.78,21.5,15.04,8.59,30.47,0,14.94,2,18,12.83,0,2.15
53.32,1727,1.73,1.58,27.5,13.78,7.03,29.69,0,14.94,2,18,9.16,0,2.24
53.42,1729.25,0,1.42,30,14.13,5.47,28.12,0,14.94,2,18,5.15,0,2.13
53.52,1714,0,1.4,30,13.9,4.69,28.12,0,14.94,2,18,4.15,0,2.07
53.63,1728,0,1.4,29.5,13.78,4.69,27.34,0,15.06,4,18,3.97,0,2.1
53.73,1692,0,1.41,27.5,13.9,0,27.34,0,15.06,4,18,4.16,0,1.89
53.83,1708.5,0,1.4,26.5,12.86,0,27.34,0,15.06,4,18,4.02,0,1.69
53.93,1707,0,1.41,26,13.09,0,26.56,0,15.06,4,18,4.1,0,1.84
54.04,1696.25,0,1.4,26.5,12.17,0,26.56,0,15.06,4,18,4.23,0,1.88
54.15,1707,0,1.4,26,12.52,0,26.56,0,15.06,4,18,3.96,0,1.82
54.25,1693,0,1.36,26,13.32,0,24.22,0,15.06,4,18,3.82,0,1.88
54.35,1686,0,1.35,25,15.16,0,24.22,0,15.06,4,18,3.59,0,1.95
54.45,1690,0,1.35,25.5,16.88,0,24.22,0,15.06,4,18,3.49,0,2.31
54.56,1685.5,0,1.32,25,18.6,0,24.22,0,15.06,4,18,3.23,0,2.57
54.66,1669.25,0,1.3,25,20.33,0,24.22,0,15.06,4,18,3.08,0,2.61
54.76,1669,0,1.28,25,20.33,0,24.22,0,15.06,4,18,2.94,0,2.85
54.86,1664.5,0,1.27,24.5,20.33,0,24.22,0,15.06,4,18,2.87,0,3.04
54.96,1657,0,1.29,24.5,20.33,0,24.22,0,15.06,4,18,2.95,0,3.1
55.06,1653.5,0,1.29,24,20.33,0,24.22,0,15.06,4,18,2.98,0,3.33
55.17,1648,0,1.29,24,20.33,0,24.22,0,15.06,4,18,2.96,0,3.44
55.27,1640.5,0,1.29,23.5,20.33,0,24.22,0,15.06,4,18,2.97,0,3.51
55.37,1635.5,0,1.3,23.5,20.33,0,24.22,0,15.06,4,18,3.18,0,3.64
55.47,1634.75,0,1.3,23.5,20.33,0,24.22,0,15.06,4,18,3.17,0,3.67
55.57,1626.5,0,1.31,23,20.33,0,24.22,0,15.06,4,18,3.14,0,3.75
55.67,1621.5,0,1.3,23,20.33,0,24.22,0,15.06,4,18,3.05,0,3.82
55.77,1617,0,1.3,22.5,20.33,0,24.22,0,15.06,4,18,3.02,0,3.9
55.88,1613.25,0,1.28,22.5,20.33,0,24.22,0,15.06,4,18,2.99,0,3.88
55.98,1605.5,0,1.32,22.5,20.33,0,24.22,0,15.06,4,18,3.16,0,3.98
56.08,1602.5,0,1.29,22,20.33,0,24.22,0,15.06,4,18,3.02,0,4
56.19,1599.75,0,1.29,22,20.33,0,24.22,0,15.06,4,18,2.97,0,3.99
56.30,1591,0,1.29,21.5,20.33,0,24.22,0,15.06,4,18,2.96,0,4.05
56.40,1588.5,0,1.3,21.5,20.33,0,24.22,0,15.06,4,18,3.07,0,4.06
56.50,1584.75,0,1.3,21.5,20.33,0,24.22,0,15.06,4,18,3.07,0,4.04
56.61,1577,0,1.29,21,20.33,0,24.22,0,15.06,4,18,3.06,0,4.05
56.71,1573.25,0,1.31,21,20.33,0,24.22,0,15.06,4,18,3.18,0,4.11
